lati,longi,MAT,mTCM,ART,PSN,TOPO,DEMSTD,languages,endemic.languages,Sino.Tibetan,Altaic,Austronesian,Austroasiatic,PD,NRI,river123,river4,river5,river_all,broad.leave,shrub,grassland,agricultural,coniferous,forest,veg_rich,veg_SN
37.7896,97.3062,-5.061454,-25.995325,39.203183,97.52594,1366,235.502,3,0,2,1,0,0,10,1.046248556,0,0,77.6846,77.6846,0,1499.52,326.988782,0,0,0,2,0.908441558
37.8332,97.8875,-5.957106,-26.583862,38.606158,99.420471,1476,222.065,3,0,2,1,0,0,10,1.046248556,0,0,14.3845,14.3845,0,457.982,642.629,0,0,0,2,0.87521881
37.8733,98.4696,-4.699513,-25.456271,38.787457,100.607079,1069,230.632,2,0,2,0,0,0,6,0.948855145,0,58.2666,24.7288,82.9954,0,0,2382.45,0,0,0,1,0.691363917
37.9101,99.0525,-5.310015,-25.67915,37.873541,101.902153,1034,179.212,3,0,2,1,0,0,10,1.046248556,0,21.7058,94.1978,115.9036,0,0,1552.397,0,0,0,1,0.681333792
37.9434,99.636,-4.532377,-24.661629,37.190369,102.413162,1069,185.579,3,0,2,1,0,0,10,1.046248556,0,56.4391,23.8041,80.2432,0,382.834,1768.3422,0,0,0,2,0.929190177
37.9733,100.22,-2.799872,-22.847337,36.891782,101.812851,1894,325.689,3,0,2,1,0,0,10,1.046248556,0,66.2572,51.4768,117.734,0,890.59,1484.329304,0,125.081,125.081,3,1.137543824
37.9998,100.805,-2.593098,-22.318788,36.433435,99.456032,1776,314.055,4,1,2,2,0,0,11,1.943476467,0,0,91.6145,91.6145,0,1007.35,1446.3146,0,0,0,2,1.053833954
38.0228,101.39,-0.19296,-20.224014,37.39086,95.685867,2170,431.159,6,3,2,4,0,0,11,2.550865891,0,0,122.7609,122.7609,0,288.951,2060.333,0,150.718,150.718,3,1.002649905
38.0424,101.975,3.200485,-17.736424,39.55267,91.287865,2086,425.196,4,2,2,2,0,0,6,0.700283448,0,0,99.9632,99.9632,0,0,1963.083,164.05,372.8639,372.8639,3,1.042784745
38.0585,102.561,7.415767,-15.664192,43.805246,87.634247,1596,316.107,1,0,1,0,0,0,0,NA,0,0,222.1426,222.1426,0,0,951.6361,1227.04,153.557,153.557,3,1.154344351
38.0711,103.147,8.056713,-15.426192,44.726727,96.233124,255,55.9636,2,0,1,1,0,0,6,1.04949635,0,0,22.2892,22.2892,0,0,0,74.0517,0,0,1,0.147445734
38.0803,103.734,8.264739,-15.357855,44.981244,96.845703,263,49.2704,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,87.4593,0,0,0,1,0.166562797
38.0861,104.32,8.518203,-15.278325,45.150677,96.949196,264,53.6673,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,16.0056,0,0,0,1,0.044066713
38.0884,104.907,8.735455,-15.110364,45.046494,96.385712,203,45.8933,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,228.9588,0,0,0,1,0.31903261
38.0872,105.493,8.156935,-15.280817,44.140765,94.971649,585,78.3971,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,154.1091,0,0,0,1,0.247355936
38.0826,106.08,8.966386,-14.531522,44.103625,93.928024,751,88.9299,2,0,1,1,0,0,6,1.04949635,450.4763,0,26.8399,477.3162,0,84.4365,300.785,1125.94,0,0,3,0.970224654
38.0745,106.666,7.960568,-15.073413,43.505603,93.216988,497,83.255,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,1437.81,1060.92498,1.26811,0,0,3,1.060342422
38.0629,107.252,7.64684,-15.288226,43.61254,94.235474,358,74.3666,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,125.3006,2033.95,0,0,0,2,0.80465926
38.0479,107.838,7.939898,-15.205217,43.943402,96.715858,135,12.9648,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,2321.01,159.3434,0,0,0,2,0.818560467
38.0294,108.424,8.218356,-15.19296,44.165616,99.318481,234,44.4105,2,0,1,1,0,0,6,1.04949635,0,23.9061,0,23.9061,0,1990.89,509.1051,0,0,0,2,0.962810147
38.0075,109.009,8.706574,-15.151369,44.684854,101.1847,395,60.8022,2,0,1,1,0,0,6,1.04949635,0,57.4012,60.6453,118.0465,0,1855.08,184.241727,460.677,0,0,3,1.081420772
37.9821,109.594,8.580123,-15.428242,44.820721,97.922997,457,79.794,1,0,1,0,0,0,0,NA,0,64.7266,49.3776,114.1042,0,811.966,0,1688.037384,0,0,2,1.030188164
37.9533,110.178,8.449911,-15.319324,44.340314,94.068085,501,78.6689,1,0,1,0,0,0,0,NA,0,77.3123,38.2704,115.5827,0,466.771,231.4574,1801.7692,0,0,3,1.105269463
37.9211,110.762,8.707996,-15.089697,44.313684,95.14608,1060,138.979,1,0,1,0,0,0,0,NA,65.7653,0,62.077,127.8423,0,0,223.03973,2276.956,0,0,2,0.852244027
37.8854,111.345,5.804536,-16.815991,42.358456,96.836754,1770,326.558,1,0,1,0,0,0,0,NA,0,0,89.2096,89.2096,35.323,799.8762,817.8969,633.9482,212.9554,248.2784,5,1.417016151
37.8463,111.927,6.522755,-16.121524,42.423294,99.228577,1208,214.714,1,0,1,0,0,0,0,NA,46.8429,0,17.1894,64.0323,0,2106.9337,0,186.7882,206.2795,206.2795,3,0.983281873
37.8038,112.509,8.804288,-14.138844,42.870474,101.615402,1043,264.31,1,0,1,0,0,0,0,NA,80.1892,0,39.5306,119.7198,0,885.378,0,1614.62,0,0,2,1.0404531
37.7579,113.089,7.944539,-14.239168,41.3716,110.335907,767,144.453,1,0,1,0,0,0,0,NA,0,0,79.1028,79.1028,0,617.0075,0,1882.99,0,0,2,0.991256395
37.7086,113.669,8.629967,-13.0991,40.382214,109.217422,1224,229.284,1,0,1,0,0,0,0,NA,0,0,116.5463,116.5463,0,1925.22919,0,574.7728,0,0,2,0.980633496
37.6559,114.248,11.608606,-9.783252,40.017108,108.984795,1519,348.08,1,0,1,0,0,0,0,NA,0,0,179.6134,179.6134,0,1203.32,0,1296.6739,0,0,2,1.063158839
37.5998,114.826,13.186549,-8.667792,40.944757,114.930428,128,13.9811,1,0,1,0,0,0,0,NA,3.6604,28.3346,195.2534,227.2484,0,0,0,2500,0,0,1,0.690170329
37.5404,115.403,12.985371,-9.156063,41.423477,120.101135,23,2.98346,1,0,1,0,0,0,0,NA,57.9531,69.002,86.8321,213.7872,0,0,66.4459,2433.55,0,0,2,0.756222778
37.4776,115.979,13.458569,-7.598838,39.583453,116.388229,22,3.14474,1,0,1,0,0,0,0,NA,49.3004,0,136.7845,186.0849,0,0,0.194772,2499.81,0,0,2,0.69064469
37.4114,116.553,13.890738,-6.158344,37.933893,116.224838,18,3.05309,1,0,1,0,0,0,0,NA,38.8093,64.1221,109.5509,212.4823,0,0,90.4446,2409.56,0,0,2,0.773970119
37.3419,117.127,13.633316,-6.838938,38.772797,119.129791,18,2.55756,1,0,1,0,0,0,0,NA,0,50.58,96.8206,147.4006,0,0,0,2500,0,0,1,0.690241559
37.2691,117.699,13.201347,-7.786118,39.701917,113.601654,25,3.31294,1,0,1,0,0,0,0,NA,136.0683,88.3479,70.4188,294.835,0,0,0,2500,0,0,1,0.690259212
37.193,118.269,13.039117,-8.213662,40.056726,110.047531,31,4.67008,1,0,1,0,0,0,0,NA,54.5843,56.3262,106.6717,217.5822,0,0,0,2500,0,0,1,0.690276803
37.1136,118.839,12.890228,-8.110781,39.478409,104.918999,30,4.94181,1,0,1,0,0,0,0,NA,0,24.6623,68.2992,92.9615,0,0,531.223,1719.21,0,0,2,0.972425384
37.0309,119.406,12.595991,-7.508207,37.792551,99.252647,45,4.19732,1,0,1,0,0,0,0,NA,0,0,135.1061,135.1061,0,0,530.273,1201.49,0,0,2,0.962159606
36.945,119.973,11.658997,-7.536417,36.281125,97.455345,605,83.9905,1,0,1,0,0,0,0,NA,0,0,90.9262,90.9262,0,420.4209,266.904,1719.829,51.8859,51.8859,4,1.157371659
36.8558,120.537,11.52287,-7.166231,35.567694,99.147415,201,30.9055,1,0,1,0,0,0,0,NA,0,0,217.3453,217.3453,0,45.5388017,0,2370.91,83.526,83.526,3,0.817598998
36.7634,121.1,11.754038,-5.93045,34.054361,98.235168,478,76.5305,1,0,1,0,0,0,0,NA,0,0,61.8295,61.8295,0,315.929,0,1342.62,191.9938,191.9938,3,1.046044364
34.9554,78.7451,-8.345728,-28.483911,40.71279,90.488098,1327,206.496,3,1,1,1,0,0,9,1.504551558,50.1042,0,0,50.1042,0,0,0,0,0,0,0,0
35.1048,79.2737,-6.782703,-27.368646,41.512845,95.78656,1221,189.266,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
35.2512,79.8047,-5.672397,-26.55195,41.969302,99.232712,1022,180.958,4,1,2,1,0,0,13,0.697981414,0,0,0,0,0,0,0,0,0,0,0,0
35.3948,80.3381,-8.847543,-29.474081,41.528284,104.941177,1557,351.522,4,1,2,1,0,0,13,0.697981414,0,0,0,0,0,0,0,0,0,0,0,0
35.5355,80.8739,-9.873051,-30.390329,41.24061,107.824806,2873,583.384,4,1,2,1,0,0,13,0.697981414,0,33.0626,0,33.0626,0,0,0,0,0,0,0,0
35.6732,81.412,-7.607177,-28.429376,41.608698,108.726524,2297,443.675,3,1,1,1,0,0,9,1.504551558,0,51.0746,0,51.0746,0,0,0,0,0,0,0,0
35.8079,81.9524,-6.254771,-27.232703,41.698801,106.698029,2816,409.048,3,1,1,1,0,0,9,1.504551558,0,74.9697,0,74.9697,0,0,0,0,0,0,0,0
35.9397,82.4951,-6.693597,-27.627817,41.502975,108.63842,2549,345.333,4,1,2,1,0,0,13,0.697981414,0,0,0,0,0,0,331.698,0,0,0,1,0.392177257
36.0684,83.0399,-7.255727,-28.112646,41.259808,110.313095,1283,168.581,3,1,1,1,0,0,9,1.504551558,0,0,8.0511,8.0511,0,1.59178,109.811,0,0,0,2,0.199237797
36.1942,83.587,-7.816182,-28.573346,40.985141,110.557907,1189,158.776,3,1,1,1,0,0,9,1.504551558,0,0,21.1768,21.1768,0,14.5381,0,0,0,0,1,0.040097293
36.3168,84.1362,-7.328066,-28.123846,40.926483,112.807701,1636,197.041,3,1,1,1,0,0,9,1.504551558,0,0,42.0839,42.0839,0,0,0,0,0,0,0,0
36.4364,84.6875,-6.059521,-27.027628,41.084698,114.712929,1305,224.376,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
36.5529,85.2408,-6.548699,-27.370355,40.767883,113.78817,834,145.688,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
36.6662,85.7962,-7.353207,-27.954962,40.323358,114.630791,775,104.504,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
36.7765,86.3535,-7.779964,-28.197226,39.956998,114.950302,1020,160.032,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
36.8835,86.9127,-6.497388,-27.040204,40.09697,116.605537,1607,295.906,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
36.9874,87.4738,-6.154233,-26.615707,39.911227,116.335503,1080,189.294,3,1,1,1,0,0,9,1.504551558,68.3857,0,0,68.3857,0,0,0,0,0,0,0,0
37.0881,88.0368,-5.450911,-25.904996,39.847009,117.728409,704,144.077,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,669.027,0,0,0,1,0.545920295
37.1856,88.6015,-5.777409,-26.021216,39.429291,118.01844,968,213.605,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,0,698.319,0,0,0,1,0.554842305
37.2798,89.1679,-3.839502,-24.291591,39.748325,118.755257,977,172.19,2,0,1,1,0,0,8,0.108771826,0,0,13.6314,13.6314,0,0,285.82,0,0,0,1,0.35937148
37.3708,89.736,-3.311579,-23.713336,39.6,117.073662,1281,177.372,2,0,1,1,0,0,8,0.108771826,0,0,103.9328,103.9328,0,0,1087.18,0,0,0,1,0.636539671
37.4585,90.3057,-4.506179,-24.605791,38.987488,116.144264,1651,369.281,2,0,1,1,0,0,8,0.108771826,0,0,93.4115,93.4115,0,0,180.041,0,0,0,1,0.270010248
37.5429,90.877,-4.519809,-24.612975,38.904721,115.32164,2419,407.352,2,0,1,1,0,0,8,0.108771826,0,0,54.9112,54.9112,0,0,0,0,0,0,0,0
37.624,91.4498,-0.716877,-21.661299,40.378381,114.469467,2157,467.086,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
37.7019,92.0241,2.2509,-19.713708,42.174023,117.87294,1140,161.005,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,163.4,0,0,0,1,0.253088428
37.7763,92.5998,3.31635,-19.354646,43.383084,115.91658,611,63.6493,1,0,1,0,0,0,0,NA,0,0,0,0,0,77.4328,0,0,0,0,1,0.149440387
37.8475,93.1768,3.735267,-19.428259,44.19361,113.293121,313,34.7838,4,0,2,2,0,0,14,0.730454205,0,54.9704,0,54.9704,0,317.113,0,0,0,0,1,0.380628068
37.9153,93.7551,3.582053,-19.765463,44.417615,113.111877,238,43.6571,1,0,1,0,0,0,0,NA,0,0,0,0,0,192.213,158.071,0,0,0,2,0.49727601
37.9797,94.3346,3.273591,-20.038115,44.194443,100.10041,1196,117.74,1,0,1,0,0,0,0,NA,0,0,36.3074,36.3074,0,0,95.6581,0,0,0,1,0.174244123
38.0407,94.9153,0.627874,-22.090062,42.831348,97.323456,2043,314.424,1,0,1,0,0,0,0,NA,0,0,58.2043,58.2043,0,0,2.3027,0,0,0,1,0.008276876
38.0984,95.4971,-5.700179,-26.806485,39.795303,99.987236,2369,455.97,1,0,1,0,0,0,0,NA,0,0,54.5897,54.5897,0,0,935.72,0,0,0,1,0.61081106
38.1526,96.08,-6.670375,-27.508011,39.232687,100.022964,1632,295.272,3,0,2,1,0,0,10,1.046248556,0,0,14.8609,14.8609,0,0,1671.4257,0,0,0,1,0.68425317
38.2034,96.6639,-6.369926,-27.239087,39.231729,99.855873,1700,257.025,3,0,2,1,0,0,10,1.046248556,0,0,104.1644,104.1644,0,1008.41,1025.1639,0,0,0,2,1.026532339
38.2508,97.2486,-5.667865,-26.660068,39.408868,100.795616,949,159.672,3,0,2,1,0,0,10,1.046248556,0,20.5401,24.744,45.2841,0,836,2.02469,0,0,0,2,0.594828548
38.2948,97.8343,-6.315717,-27.091479,38.964905,102.229401,1808,273.573,3,0,2,1,0,0,10,1.046248556,0,9.3959,0,9.3959,0,1077.38,13.0127,0,0,0,2,0.657527167
38.3353,98.4207,-5.692759,-26.531097,39.002466,103.684959,1282,227.42,3,0,2,1,0,0,10,1.046248556,51.5099,32.3357,0,83.8456,0,619.83332,469.24855,0,0,0,2,0.862846963
38.3724,99.0079,-5.952264,-26.410657,38.190515,104.154625,1554,218.095,3,0,2,1,0,0,10,1.046248556,22.4618,48.7605,16.551,87.7733,0,579.912,1022.94319,0,0,0,2,0.957685041
38.406,99.5958,-3.929025,-24.440173,38.161758,103.570847,2297,386.003,5,2,2,3,0,0,10,1.630975616,65.5576,0,0,65.5576,0,0,1842.6223,0,0,0,1,0.689412775
38.4361,100.184,-0.970461,-21.88958,38.907785,101.04792,3029,639.437,5,2,2,3,0,0,10,1.630975616,86.5729,0,2.0374,88.6103,0,388.082,1246.1954,0,145.4998,145.4998,3,1.040121728
38.4628,100.773,3.060299,-18.980112,41.1811,96.702438,3035,621.908,5,2,2,3,0,0,10,1.630975616,0,0,49.201,49.201,0,0,1734.201,232.4785,110.16,110.16,3,0.960998693
38.4861,101.363,3.500811,-18.438657,41.297845,94.742966,2054,364.716,2,0,1,1,0,0,6,1.04949635,0,0,71.0764,71.0764,0,0,2325.8315,126.37017,47.7969,47.7969,3,0.84745125
38.5058,101.953,5.221918,-17.393886,42.937823,91.515472,1613,337.974,2,0,1,1,0,0,6,1.04949635,0,0,19.3365,19.3365,0,0,2016.5089,483.49119,0,0,2,0.952542845
38.522,102.543,7.92132,-16.182144,46.046231,89.159836,485,103.307,1,0,1,0,0,0,0,NA,0,0,11.282,11.282,0,0,2226.215,262.8191,0,0,2,0.870333315
38.5348,103.133,8.127966,-16.046889,46.43782,95.322327,318,43.3682,2,0,1,1,0,0,6,1.04949635,0,0,99.6496,99.6496,0,0,374.608,439.02559,0,0,2,0.769987983
38.5441,103.724,8.390031,-15.791701,46.323837,97.513664,170,28.4476,2,0,1,1,0,0,6,1.04949635,0,0,8.6845,8.6845,0,0,142.676,0,0,0,1,0.229587304
38.5499,104.315,8.596609,-15.662598,46.237427,96.885956,155,17.6663,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,177.253,0,0,0,1,0.265361988
38.5522,104.906,8.633821,-15.565952,45.890945,96.13871,164,26.7486,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,190.5602,0,0,0,1,0.278069367
38.551,105.497,8.317755,-15.570265,45.092786,94.127617,863,157.642,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,0,628.832,46.2939,0,0,2,0.603600365
38.5463,106.088,7.829726,-15.554283,43.961481,94.253166,1985,447.803,2,0,1,1,0,0,6,1.04949635,185.8164,0,0,185.8164,0,0.0967472,310.018,628.951,149.7786,149.7786,4,0.94859094
38.5381,106.678,8.27345,-15.331841,44.467325,95.764107,321,102.795,2,0,1,1,0,0,6,1.04949635,199.3208,0,0,199.3208,0,1171.896,0,772.075,0,0,2,1.006135151
38.5265,107.269,7.551866,-15.92097,44.457907,98.183044,299,58.7062,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,461.05783,222.99,0,0,0,2,0.696953527
38.5113,107.859,7.541373,-16.078592,44.708511,101.302002,222,31.6109,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,2159.07,0,0,0,0,1,0.693091796
38.4927,108.449,7.768541,-16.013982,44.859573,103.415657,231,29.5083,2,0,1,1,0,0,6,1.04949635,0,0,0,0,0,2500,0,0,0,0,1,0.691194444
38.4706,109.039,8.065424,-15.952815,45.116718,105.154747,297,47.5407,2,0,1,1,0,0,6,1.04949635,0,0,35.0863,35.0863,0,2466.11,33.8867,0,0,0,2,0.729322785
38.445,109.628,7.990665,-16.207027,45.336581,102.188232,349,53.2033,1,0,1,0,0,0,0,NA,0,0,54.881,54.881,0,2117.76,0,382.2424,0,0,2,0.918336692
38.416,110.217,7.853378,-16.316481,45.201294,98.118843,628,104.367,1,0,1,0,0,0,0,NA,0,0,110.6553,110.6553,0,960.107,177.008,1362.89,0,0,3,1.161476392
38.3835,110.805,8.193398,-16.348831,45.658356,98.194771,1013,128.986,1,0,1,0,0,0,0,NA,73.8291,0,63.3702,137.1993,0,0,59.1957,2440.8,0,0,2,0.750713505
38.3475,111.392,5.685605,-17.721033,43.72879,99.746696,1168,240.806,1,0,1,0,0,0,0,NA,0,0,130.1462,130.1462,99.4011,1470.478,207.2606,601.0755,121.7837,221.1848,5,1.294484739
38.3081,111.979,5.672017,-17.364334,43.071814,103.064102,1003,193.365,1,0,1,0,0,0,0,NA,64.2958,0,71.0431,135.3389,0,1416.4095,300.566,783.024,0,0,3,1.190103812
38.2652,112.565,7.558728,-15.608118,43.168982,107.091347,1209,271.18,1,0,1,0,0,0,0,NA,0,0,75.1336,75.1336,0,989.357,382.059,1128.583189,0,0,3,1.228615204
38.2189,113.15,7.000586,-15.327275,41.637164,112.004585,1473,254.747,1,0,1,0,0,0,0,NA,9.348,0,68.904,78.252,0,1685.30685,0,814.697,0,0,2,1.026064608
38.1692,113.734,9.747731,-12.402525,41.189801,110.787354,1505,320.561,1,0,1,0,0,0,0,NA,114.9538,0,18.7281,133.6819,0,1985.4889,0,514.507,0,0,2,0.960853971
38.116,114.317,12.710847,-8.903675,40.485757,111.692703,888,135.415,1,0,1,0,0,0,0,NA,137.0256,0,163.1776,300.2032,0,677.153,0,1822.85,0,0,2,1.000977371
38.0595,114.899,13.026886,-8.833563,41.054004,118.4702,52,9.27246,1,0,1,0,0,0,0,NA,63.5829,0,102.8959,166.4788,0,0,0,2500,0,0,1,0.691346354
37.9995,115.48,12.959616,-9.092072,41.384143,122.305374,29,5.75584,1,0,1,0,0,0,0,NA,17.8142,3.8194,89.9916,111.6252,0,0,0,2500,0,0,1,0.691359824
37.9362,116.06,13.211891,-8.360251,40.565915,118.675293,17,2.30304,1,0,1,0,0,0,0,NA,66.8965,58.1312,232.3276,357.3553,0,0,45.7089,2454.29,0,0,2,0.73973185
37.8695,116.639,13.370949,-7.384385,39.090436,119.735641,19,3.26636,1,0,1,0,0,0,0,NA,54.2011,0,166.3618,220.5629,0,0,0,2500,0,0,1,0.691386595
37.7994,117.216,13.023991,-7.72674,39.121655,120.163887,20,2.62917,1,0,1,0,0,0,0,NA,0,53.4372,146.2906,199.7278,0,0,79.6988,2420.3,0,0,2,0.76618072
37.726,117.793,12.669273,-8.335279,39.583801,115.875031,15,2.55881,1,0,1,0,0,0,0,NA,0,58.0482,128.8505,186.8987,0,0,482.0548,1982.73,0,0,2,0.95170993
37.6492,118.367,12.554361,-8.506947,39.614587,111.754051,24,2.19012,1,0,1,0,0,0,0,NA,129.9795,27.5554,0,157.5349,0,0,159.699,2340.3,0,0,2,0.817147059
37.3991,120.083,11.523532,-7.586887,36.47395,98.722298,354,63.2468,1,0,1,0,0,0,0,NA,0,0,19.4575,19.4575,0,380.0252,23.2804,1050.35,62.4963,62.4963,4,0.998081131
37.3091,120.651,11.023045,-7.394588,35.142337,98.984467,630,78.8366,1,0,1,0,0,0,0,NA,0,0,177.0783,177.0783,20.9246,557.05844,0,1754.5,167.51883,188.44343,4,1.11695845
37.2159,121.218,11.603603,-5.565448,33.143884,95.225243,608,89.1299,1,0,1,0,0,0,0,NA,0,0,111.2471,111.2471,47.4694,950.978908,0,1170.16,331.3959,378.8653,4,1.25543735
37.1195,121.783,11.783968,-4.182418,31.516202,86.695686,773,82.5695,1,0,1,0,0,0,0,NA,0,0,128.0138,128.0138,162.133,623.5973,0,1375.75,156.4124,318.5454,4,1.218668645
37.0198,122.347,11.78165,-3.700857,30.610776,85.540581,389,45.888,1,0,1,0,0,0,0,NA,0,0,0,0,0,97.7823503,0,1401.22,0,0,2,0.770874911
35.3897,78.5607,-8.217334,-28.58804,41.079279,87.847351,1618,305.008,5,2,1,2,0,0,18,0.163228096,62.4223,6.614,0,69.0363,0,0,0,0,0,0,0,0
35.5403,79.0925,-6.99333,-27.742807,41.718271,93.613449,1579,302.219,3,1,1,1,0,0,9,1.504551558,0.6114,0,0,0.6114,0,0,0,0,0,0,0,0
35.6879,79.6267,-8.038665,-28.829187,41.771964,100.892921,2209,405.939,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,0,0,0,0,0,0,0
35.8327,80.1634,-7.226691,-28.184149,41.929276,103.458443,3616,667.714,3,1,1,1,0,0,9,1.504551558,0,44.3906,1.3917,45.7823,0,150.123,0,0,0,0,1,0.235199366
35.9745,80.7025,-2.578716,-23.997717,42.362473,96.467888,3742,898.437,3,1,1,1,0,0,9,1.504551558,0,58.0568,21.1523,79.2091,0,772.335,158.609,0,0,0,2,0.740212796
36.1133,81.2439,0.804267,-20.931857,42.523721,85.479721,4357,1133.14,3,1,1,1,0,0,9,1.504551558,0,5.4307,53.1542,58.5849,0,641.789,705.517,0,0,0,2,0.922520379
36.2492,81.7877,1.099841,-20.853818,42.789511,85.126816,4473,1071.31,3,1,1,1,0,0,9,1.504551558,0,81.7746,0,81.7746,0,663.824,668.825,0,0,0,2,0.919724852
36.382,82.3338,-2.815735,-24.520558,42.514075,101.455719,4092,1016.87,3,1,1,1,0,0,9,1.504551558,0,0,0,0,0,345.378,412.065,0,0,0,2,0.740051782
36.5118,82.8821,0.036077,-22.208966,43.194846,99.785172,4084,1018.48,3,1,1,1,0,0,9,1.504551558,0,0,62.7442,62.7442,0,486.693,408.4172,0,0,0,2,0.795331359
36.6386,83.4327,1.252756,-21.353517,43.680762,100.671913,3677,884.34,3,1,1,1,0,0,9,1.504551558,0,0,60.5849,60.5849,0,960.223,589.691,0,0,0,2,0.948367091
36.7623,83.9855,-0.53648,-22.916998,43.320502,108.363235,3479,782.972,3,1,1,1,0,0,9,1.504551558,0,0,65.8831,65.8831,0,908.949,611.061,0,0,0,2,0.947209989
36.8828,84.5404,-3.257337,-25.155376,42.519382,112.291397,4276,1028.37,3,1,1,1,0,0,9,1.504551558,0,0,25.7053,25.7053,0,466.261,581.812,0,0,0,2,0.844923007
37.0003,85.0974,-4.692809,-26.236713,41.897159,114.523972,3597,791.897,3,1,1,1,0,0,9,1.504551558,0,0,67.0495,67.0495,0,516.203,98.8664,0,0,0,2,0.615915113
37.1146,85.6564,-6.231765,-27.35199,41.159839,114.835197,3288,590.983,3,1,1,1,0,0,9,1.504551558,0,0,59.5962,59.5962,0,448.601,145.639,0,0,0,2,0.629989467
37.2257,86.2175,-6.439024,-27.375455,40.807318,116.522575,2949,377.291,3,1,1,1,0,0,9,1.504551558,0,0,0.071,0.071,0,0,0,0,0,0,0,0
37.3337,86.7805,-4.959601,-26.053513,41.02327,116.549881,2410,378.369,3,1,1,1,0,0,9,1.504551558,28.4766,0,0,28.4766,0,0,0,0,0,0,0,0
37.4384,87.3454,-5.257985,-26.165787,40.670413,116.5354,2731,585.455,3,1,1,1,0,0,9,1.504551558,55.3481,0,0,55.3481,0,0,0,0,0,0,0,0
37.54,87.9122,-7.563039,-27.818622,39.520145,115.925972,2214,414.95,2,0,1,1,0,0,8,0.108771826,0,0,12.2418,12.2418,0,0,0,0,0,0,0,0
37.6382,88.4808,-6.611852,-26.880649,39.495209,116.461998,1861,359.363,2,0,1,1,0,0,8,0.108771826,0,0,18.3657,18.3657,0,0,0,0,0,0,0,0
37.7333,89.0511,-4.646106,-25.109818,39.798303,116.439217,1981,303.44,2,0,1,1,0,0,8,0.108771826,0,0,51.8823,51.8823,0,0,738.451,0,0,0,1,0.559312753
37.825,89.6232,-2.97656,-23.596535,40.036304,115.258278,1893,354.287,2,0,1,1,0,0,8,0.108771826,0,0,52.843,52.843,0,0,253.3754,0,0,0,1,0.327829485
37.9135,90.197,-2.058519,-22.703407,40.035638,117.011528,2440,524.421,2,0,1,1,0,0,8,0.108771826,0,0,57.3254,57.3254,0,0,11.9804,0,0,0,1,0.033039449
37.9986,90.7723,1.199105,-19.946687,40.884216,117.032234,2466,378.48,2,0,1,1,0,0,8,0.108771826,0,0,0,0,0,227.822,735.793,0,0,0,2,0.77460736
38.0804,91.3492,1.129075,-20.253603,41.254932,114.160194,900,217.263,1,0,1,0,0,0,0,NA,0,0,0,0,0,43.377,188.158,0,0,0,2,0.354911884
38.1589,91.9275,3.044351,-19.283116,42.924304,121.129562,510,74.6435,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,30.3211,0,0,0,1,0.070578247
38.234,92.5073,3.336435,-19.584218,43.943063,109.200661,120,20.8436,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
38.3058,93.0885,3.045808,-20.289888,44.607776,129.341202,365,46.3777,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
38.3741,93.671,2.792145,-20.701703,44.797357,122.583633,1484,173.006,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,525.273,0,0,0,1,0.484566658
38.4391,94.2548,1.014713,-21.964992,43.693405,103.487061,1733,352.115,1,0,1,0,0,0,0,NA,0,0,1.7483,1.7483,0,0,309.186,0,0,0,1,0.367889495
38.5006,94.8397,-1.781664,-24.000406,42.110068,101.085213,1820,363.687,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,1413.08,0,0,0,1,0.666422424
38.5588,95.4258,-3.729005,-25.390483,40.973828,100.28904,1864,380.039,1,0,1,0,0,0,0,NA,0,0,106.6415,106.6415,0,0,1639.748,0,0,0,1,0.680479551
